,CHOY.16.01,CHOY.16.04,CHOY.16.05,CHOY.16.08,CHOY.16.11,CHOY.16.12,CHOY.16.R.01,CHOY.16.R.03,CHOY.16.R.04,CHOY.16.R.05,CHOY.16.R.2
ENSAMXG00000000207,7.77276625315796,6.92729491852367,7.09820764487077,7.34085927630527,7.21375605097266,6.57236687274186,7.68682254618321,7.69459581056768,7.54771258725359,7.40786941628832,7.90631383810402
ENSAMXG00000000208,10.4052831185458,10.4455804262127,10.8336788159328,10.5676169875332,10.3203547589827,10.8271873769233,10.9709325891707,10.1755184255546,10.3566103348971,10.0886168511988,10.4874992428754
ENSAMXG00000000209,11.5951001311765,10.683786588896,11.4276538919989,10.961672614501,11.1430906128225,10.8285799566172,10.9598748047556,11.1804790672547,10.834950251807,10.732378796769,10.3435416603817
ENSAMXG00000000210,7.59195893502687,7.15170519985637,7.73009584114478,7.05670157520723,7.48852843284564,7.6619325296997,7.78384346065032,7.51043591097877,7.12623206035737,7.68553755938415,7.2878504433197
ENSAMXG00000000211,6.52908196743036,6.27779974412523,6.67615301223546,6.77383559187791,6.55432076241981,6.05293195490685,6.04594022308144,6.40604339015925,5.57604768444611,6.29960650741396,6.1381004632802
ENSAMXG00000000212,7.0847088415876,7.07756371673244,7.11154307366055,6.8984077688346,7.18879338603598,7.01756748668247,7.17301890836634,6.96412481900953,6.81667258015818,6.73834724929974,6.98499950908065
ENSAMXG00000000213,6.62710211393929,6.51498695323415,6.56913598830805,6.60252807595627,5.57604768444611,6.34906623951129,6.9167317411429,6.64458317984325,6.58945924102889,6.82094912894765,6.49241913809194
ENSAMXG00000000214,6.28747219509723,6.24572919625778,6.19637869522469,5.57604768444611,6.42718446810656,6.27436537646646,6.23770326483285,6.29726549854166,6.49891302556858,6.48116100484854,6.21222670101511
ENSAMXG00000000215,7.83861143616109,7.53690121752253,7.92346347098605,8.27399613975776,7.95436068975413,7.5940535079505,8.35566289814992,7.96955080107126,8.35071936042104,8.20443758615299,7.90631383810402
ENSAMXG00000000216,9.50781444253603,9.2343640494545,10.1191483092401,9.82257942696638,10.129252302648,9.45600074699527,9.17114481571472,10.0973800828887,9.7605672117001,10.0077667784289,9.39529255508701
ENSAMXG00000000218,8.90023812460521,9.0911888164296,8.94790325972799,9.32027677527553,8.56532570745497,8.73111402594084,8.62933515127564,9.20607065890284,8.87634480128205,8.73471501883059,8.61984055618075
ENSAMXG00000000219,10.9219469981894,10.651271097626,10.7932635585811,10.4440438054709,10.4436591296689,10.9058112184846,10.1879355225505,10.0260441121569,9.86720172143728,9.78483578225015,9.93090441901445
ENSAMXG00000000221,6.93094970681265,8.08893053093119,7.09820764487077,7.1193874617075,7.42799368732743,7.39022361631567,7.12424877744895,7.11756446536163,7.09199670632923,6.92630008663191,7.16430874442826
ENSAMXG00000000226,8.1772993250448,5.57604768444611,5.57604768444611,5.57604768444611,7.91950010973908,5.57604768444611,5.57604768444611,7.53602132580574,5.57604768444611,5.57604768444611,5.57604768444611
ENSAMXG00000000228,9.07390198364423,9.73374584386699,8.93129900605261,8.69476884095743,9.62332672699928,9.61668836419854,9.83074758045253,9.11598830926419,10.298225499269,9.37457104718408,9.98720641245951
ENSAMXG00000000231,9.30889156636095,9.30329742099056,9.61749986358127,9.12799273311046,8.89752273549142,8.36451559725992,8.8977135212094,9.47775098663765,9.39833049291942,8.89038193637447,8.73577771162221
ENSAMXG00000000233,7.27850128019035,7.07756371673244,7.56814619065276,7.23531878351094,7.05514905746856,7.09392149867296,7.09395544089293,6.40604339015925,6.35970762121633,6.43362754400067,6.66113400587758
ENSAMXG00000000234,9.22017216795449,8.47518701779712,8.9708269137568,8.99285133152689,8.57411668400164,8.68203827510203,8.70882936563764,8.45800745025357,8.38926147487149,8.96371182670612,8.38241740917757
ENSAMXG00000000235,6.70332245237771,6.99817329783616,6.87599603987189,6.80936218663138,6.42718446810656,6.76359927527806,6.5755170809833,6.3260809109263,6.3203834299061,5.99669499181422,6.44432939118653
ENSAMXG00000000237,6.91133217073319,7.3990270728013,7.60397788011233,7.6463693268604,7.12392866520104,7.00621688216281,7.18253033756654,6.96412481900953,6.74680200309392,6.72095202403024,7.22207705240272
ENSAMXG00000000240,7.26412515755497,7.07756371673244,7.07105471342337,6.69864419588821,7.17610864022307,6.27436537646646,7.0199224072096,7.40251695544181,7.36900562790749,7.03510985475085,7.1993119476091
ENSAMXG00000000241,8.74315969645771,8.85169186702932,8.45021750899192,8.90556881008137,8.77388667281762,8.31259875357765,8.73241084285684,8.72008411668582,8.77430606420229,8.39116360952889,8.48915900932206
ENSAMXG00000000243,7.96123341537867,7.68466958208013,8.13439188127716,7.34085927630527,7.8469186555846,7.55152628422413,7.07329922654938,7.56109904280362,6.98251383111925,7.35985419452015,7.29846797337711
ENSAMXG00000000244,9.19968343677971,8.83173226295748,9.02500202659317,8.24179381722529,8.68769005738576,8.86336654245465,9.00048538942267,8.62933547077131,8.66948673788761,8.98733483233583,8.69202693073058
ENSAMXG00000000247,8.55821308481864,8.31023770339645,8.34263032190263,8.61960789510582,8.0409751211911,8.46649752860414,8.84203364368863,9.06458614333583,8.31107171753176,8.72769373788405,8.66586205253305
ENSAMXG00000000253,6.88120058664512,7.1985982788914,6.8425222766879,7.40414208201815,7.15031452878105,6.84654828864698,7.11424052276356,7.03066218834917,7.02022743954684,7.07327989699419,6.91314200565584
ENSAMXG00000000255,8.41575824336058,8.43575233914585,8.29081641296285,8.07652307388413,8.94544624079094,8.30443535648512,8.45179893998935,8.28675137173609,8.58401791604032,8.65548158682239,8.65068875246256
ENSAMXG00000000266,7.52944350736044,8.15044270745034,7.94406461463828,7.6798591983479,7.98161027800915,7.87496635601432,7.99416031414901,7.96955080107126,7.71474918951364,7.75903877464454,7.88649138716737
ENSAMXG00000000269,6.75089611749847,6.86696868220921,6.44682383265897,6.42588613300427,6.62226715773995,6.34906623951129,6.23770326483285,5.57604768444611,6.7223534738554,6.38295743135508,6.41912803124458
ENSAMXG00000000270,9.96538399454387,9.39182092090125,7.41368705069736,7.78054897921891,9.92413509595104,9.37025751184536,9.48372844867686,9.04516952762218,7.07448222050128,8.32700481329567,7.32976923007102
ENSAMXG00000000272,5.57604768444611,5.57604768444611,5.57604768444611,5.57604768444611,5.57604768444611,5.57604768444611,5.57604768444611,5.57604768444611,5.57604768444611,8.6665529767703,5.57604768444611
ENSAMXG00000000273,6.41794004586562,7.1985982788914,6.80790955424932,7.59444104306871,6.83573848116388,6.43781546217253,7.10414337833008,7.324937317292,6.18600525478088,6.80497123859782,7.23329619110673
ENSAMXG00000000274,6.67860838087646,6.80288414122582,6.23338757857848,6.60252807595627,6.78203515361815,6.51737724980645,6.04594022308144,6.04439533487308,5.57604768444611,6.7887334605055,6.44432939118653
ENSAMXG00000000275,8.92757988448959,8.81488090285663,8.82735878539678,8.51663709618792,8.1583513929143,8.32071411500122,8.32859758825742,7.95125336547636,7.96163624641921,7.90757543037901,8.16774897764788
ENSAMXG00000000276,5.57604768444611,6.46831873918237,6.33295042294407,6.77383559187791,6.33947749836145,6.12588290350117,6.50391744671537,6.68168164234286,6.3203834299061,6.40871985535173,6.41912803124458
ENSAMXG00000000278,8.85272785010851,8.57921015321782,9.10109244781651,8.45596763237889,8.94207643133895,8.79879041632151,8.05751158050252,7.7881328936459,7.70426190477726,7.84211933311858,7.75354900866267
ENSAMXG00000000279,7.49399484005112,8.69091667096934,8.49649431790453,8.12074629758699,8.6466910064976,8.75798472360662,7.88505766714991,8.99976498684477,8.79341599931178,9.05593046008931,7.74616557387654
ENSAMXG00000000280,8.48310168708348,8.64958601775257,8.83094953209174,8.07652307388413,8.85511186708128,8.40697272619965,7.45259272245902,7.91389053947614,8.0292326007205,7.50736408811947,7.74616557387654
ENSAMXG00000000281,7.33434042884411,7.15170519985637,7.33954983395281,7.53415137163462,6.99689747926937,7.05093383256614,7.69935272228324,7.72409699128584,7.4487568012835,7.72280651943006,7.58053168942315
ENSAMXG00000000283,7.00600489412299,7.22135524361962,7.0001281463372,7.43125329820216,6.98183743324385,7.17529643777964,7.42967339896839,7.94509826964925,7.80552767276801,7.12223429196244,7.07823299328142
ENSAMXG00000000284,6.34635519172556,6.58040767014921,6.19637869522469,6.77383559187791,6.27428557865619,6.47858485256974,6.60919175779616,6.35373889797422,6.83891452195777,6.98207148882279,6.71701230778047
ENSAMXG00000000286,7.05041605523822,6.64123733411985,6.63486502715686,7.24317524950669,6.88673906621197,6.51737724980645,6.54047800773869,6.97776217120753,7.42274197290565,7.00891191816813,7.10349796645263
ENSAMXG00000000288,6.72740508980413,6.62141932588092,6.90841997802912,6.49460115380827,6.30766915985745,6.49821210217889,5.57604768444611,5.57604768444611,6.23407630958193,5.57604768444611,5.57604768444611
ENSAMXG00000000289,6.58644006948363,6.69823553562955,6.73484010410189,6.85485319493309,6.90319502278337,6.76359927527806,7.04158222399234,7.24202842813068,6.74680200309392,7.02208886810449,7.31942553475562
ENSAMXG00000000291,7.91872316420916,7.90537845073114,8.05518465054058,8.04342978924952,8.0791494287398,7.91373469843688,8.08577833456233,7.8425460462314,7.97885659548024,8.14147146956473,8.29166381232634
ENSAMXG00000000292,5.57604768444611,6.53736142410033,5.57604768444611,6.57305973296742,6.23908764157315,6.21935291569364,6.59251622226278,6.08865199428771,6.4324667956622,6.72095202403024,6.78675885690194
ENSAMXG00000000293,10.6969933613769,10.3676360844789,10.858265647617,10.729456091104,10.6604593568583,9.96013197956145,9.22789121770134,10.6514210851806,10.1054517933031,9.85988144064655,9.4785297769277
ENSAMXG00000000294,7.02398467770808,6.75197127291681,6.98537637625346,7.48375989121227,6.87001834886002,7.39022361631567,7.59553040119542,7.45764584738301,7.25382932411158,8.05271435691826,7.64616195882099
ENSAMXG00000000295,6.4006859457016,6.44392048920443,5.57604768444611,6.44363775469124,6.36990097261961,6.41659903930719,6.11784489232747,6.35373889797422,6.56033790920405,6.16886286527886,6.24604846807147
ENSAMXG00000000298,7.88813967392637,8.08893053093119,7.93723277494983,8.68427487826101,8.01491308557256,7.95140807979824,7.5260855165557,7.60182588426507,7.60584168774606,7.16917202130619,7.01245260836889
ENSAMXG00000000299,9.3357167356353,9.28393991658403,9.41617272706507,8.97367641962043,8.90792959005667,9.55219535327778,8.64497633440027,8.88571398071773,8.89854202723087,9.06981320090221,8.72857979274518
ENSAMXG00000000301,8.89598439337659,8.48380050710133,7.63020756370958,8.05177930270181,7.56494686963983,8.99932756515215,10.0204146600118,8.45800745025357,9.01273848996603,10.1260777298159,9.32597126015602
ENSAMXG00000000302,6.36492287702267,6.882380840894,7.02904742391095,7.68535745373938,6.39909412387107,6.87275007481268,7.44499988866159,7.37399941806947,6.98251383111925,6.62878308843264,6.55961498919468
ENSAMXG00000000304,8.46584587067436,8.40882662003747,8.296086298698,8.08872753169768,8.0601968683235,8.32878202654138,7.71792418168258,7.43038833593403,7.25382932411158,7.53317981685274,7.12821167256118
ENSAMXG00000000305,6.75089611749847,7.54557536470797,6.71567947155096,7.31164063916403,6.70553271354075,6.68865694309254,7.03080544519886,6.76848515307765,6.58945924102889,6.52603329176669,7.24440958873015
ENSAMXG00000000306,7.73856294522279,7.48356422447709,7.36119497351042,7.89293408145288,7.2971845036293,7.46963824756534,7.72405622065997,7.48431922172878,7.49920981864058,7.42656227470332,7.50241244072411
ENSAMXG00000000307,7.16615201252074,6.91253617276254,6.90841997802912,6.54254999923927,7.08316680005916,6.83319103686298,6.78874956013233,7.12945028487507,7.10924346708506,6.92630008663191,6.95683316433641
ENSAMXG00000000309,6.81816019257321,9.32713062398486,7.58618788749659,7.01923653916924,9.8149296294981,7.39839890507019,7.98916151898629,7.71678419065728,8.04561480304931,7.25771535359414,7.55502374380717
ENSAMXG00000000310,11.43120305307,13.9831014234982,13.0624710359094,11.8611099998154,13.3502792795525,13.1250418922269,13.1372194452826,12.0569059183901,11.5247674619923,13.6670891580594,13.780103317254
ENSAMXG00000000311,7.5059224242022,7.74527479827518,7.68111482945758,7.6743374908746,7.7135640851519,8.06336435847467,7.20132294473777,7.36434399378635,7.22321270418024,6.99557440290489,6.83600776663837
ENSAMXG00000000312,7.65683767338428,7.62108881125134,7.91652522394647,7.74958330771952,7.73810508871846,7.93539216554412,7.82413083029652,8.03458735762877,7.80552767276801,7.66265088746755,7.43810797831178
ENSAMXG00000000313,7.61939153064661,6.75197127291681,7.37187493846035,7.45778343272948,6.81815525815334,6.94761423170129,7.58194162842315,7.71678419065728,7.47423806502368,7.79429521708985,7.41910755512691
ENSAMXG00000000314,6.61375427380549,6.36566588062916,6.3920827189075,7.43793920056712,6.39909412387107,6.30019551084389,7.35004269988082,6.87841347008809,7.36900562790749,7.18061380434739,7.46607383486032
ENSAMXG00000000315,7.5059224242022,6.99817329783616,7.43407243767579,7.1193874617075,7.4071407011443,7.28758399562648,6.97527467786917,7.63349790524551,7.31279414894609,7.18061380434739,7.31942553475562
ENSAMXG00000000316,5.57604768444611,6.53736142410033,6.92426302194278,6.21891014952341,6.27428557865619,6.32506472506128,7.31667549952192,5.57604768444611,7.47423806502368,5.57604768444611,6.27813373174553
ENSAMXG00000000318,6.75089611749847,6.51498695323415,6.01636386299353,6.19407602716498,5.57604768444611,6.47858485256974,6.77501151581466,5.57604768444611,5.57604768444611,6.85216547919081,7.39981015329963
ENSAMXG00000000319,8.98072834452876,8.51773150947082,8.95120087081229,8.67104618273858,9.60225384600165,8.47376203499757,9.47509087957477,9.62085217789219,9.29553387384382,9.27048084326216,9.64884907600234
ENSAMXG00000000320,7.80610022843253,7.31866966339312,6.73484010410189,6.99027594762623,6.78203515361815,7.22339057967506,8.28092795027055,7.65674979600278,8.63804356459429,10.145751554514,8.24649691397583
ENSAMXG00000000321,8.34181733302836,7.98800948727446,9.05898519595169,7.97029093290326,8.39680139355585,8.69755933345691,8.87676001265125,8.74101861017797,8.58401791604032,8.20955617412929,9.38850993455372
ENSAMXG00000000322,7.23484006259281,7.0385802190814,7.28367829023266,7.25873339847036,8.00831811298671,7.19477255283174,7.44499988866159,7.58569098530845,7.35519484879751,7.41725123526805,7.45682157583594
ENSAMXG00000000323,9.47699679801721,8.75603139648169,8.72291447696906,8.65231401712441,8.41656703175198,9.15724352723323,9.01252349239957,8.59132530133949,8.75493334789835,8.74518167881612,8.36380038662227
ENSAMXG00000000326,5.57604768444611,5.57604768444611,6.23338757857848,6.16813564430281,5.57604768444611,6.09075572814256,6.44579596800365,6.38035956414409,6.69726149350552,6.82094912894765,6.46873844397947
ENSAMXG00000000329,8.01052839073923,8.3486287633627,8.85583222961095,8.66571960230736,9.05549786841107,8.47738011630751,7.63545143934146,8.78533604866472,8.16255013723955,8.02374146115258,7.9951184496259
ENSAMXG00000000331,7.21992067523015,7.16360771985669,6.77205523623895,7.15371266433104,7.22604065132133,6.94761423170129,6.44579596800365,5.57604768444611,5.57604768444611,6.50390484304793,6.51542716811645
ENSAMXG00000000332,7.10975897695226,7.3990270728013,7.05722775658626,7.6463693268604,6.98183743324385,7.11481526338597,6.82886040888296,7.24202842813068,7.25382932411158,6.64796968598924,6.64173197304149
ENSAMXG00000000333,9.50504011857255,9.91716691688597,9.6298294962888,9.89526708794461,9.9359585784259,9.77279806313464,8.84743205101783,9.30482278060628,9.44107709783625,8.92446375210865,9.12817661802693
ENSAMXG00000000334,8.48595697328931,8.66097925683801,8.51906856761348,8.51068767677424,8.20489847034614,8.67891337416425,8.96869935707812,8.64425541094359,9.14087516084007,8.80306672537233,8.99419157721935
ENSAMXG00000000335,6.34635519172556,6.44392048920443,6.54607466196636,6.67219592414054,6.36990097261961,6.7490715801751,6.77501151581466,6.75174102012813,6.8606798151182,6.70323327626285,6.73492628724847
ENSAMXG00000000340,11.3038364490231,11.8169029424265,12.1199447688355,11.6468364637912,12.0401255402281,12.164421516708,11.6177846318416,11.9760184722755,12.3221079019641,11.3187105109438,11.7757918497883
ENSAMXG00000000341,7.04167552808002,6.58040767014921,6.92426302194278,6.92992011677413,6.4804671841127,7.08332798882099,5.57604768444611,6.38035956414409,6.18600525478088,5.57604768444611,6.41912803124458
ENSAMXG00000000348,6.15033409676144,6.17608686830955,6.59159572377608,6.99027594762623,6.39909412387107,5.57604768444611,6.08322038031112,6.43087546052724,5.57604768444611,6.43362754400067,5.57604768444611
ENSAMXG00000000349,8.76903189835275,8.7093086124787,8.35276376534703,9.18457416426168,8.63415394944353,8.52357942378065,9.34454817109985,8.74101861017797,8.94191798724815,8.83929379139603,9.03834197970112
ENSAMXG00000000352,6.73922223140327,6.97037986711533,7.08471306264114,6.98044875842823,7.26214486271336,7.23277692849602,6.85474100122939,7.43038833593403,7.00153352815092,7.00891191816813,7.06538441528064
ENSAMXG00000000353,6.36492287702267,7.01180821402111,7.09820764487077,6.80936218663138,7.16328359208631,7.0288019780562,6.15029496097937,6.54449577252177,6.96315418599606,7.06070127987099,6.41912803124458
ENSAMXG00000000356,7.11798744094102,6.97037986711533,6.98537637625346,7.93444465376401,7.13719757157817,6.80593489001559,8.09969374791367,7.93891473838903,8.19939916322238,8.01197587638094,8.18386521641275
