"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSAMXG00000002414",1809.6562006611,1.16352032479534,0.208122853120515,5.59054571542702,2.26357078825639e-08,1.82510056385805e-06
"ENSAMXG00000028848",73.8445843418489,-1.58474098912925,0.283635779384819,-5.58723935522669,2.3070764561025e-08,1.85114887101545e-06
"ENSAMXG00000002524",517.228300845022,1.41997459812548,0.254302446453284,5.58380235003491,2.35316125555845e-08,1.87900494652781e-06
"ENSAMXG00000006908",331.843767487292,1.34682552878822,0.241271570673833,5.58219737628745,2.37498625973656e-08,1.88731480226854e-06
"ENSAMXG00000019576",10.0979122752974,-6.56752737013837,1.17868765246765,-5.57189799722504,2.51978946259351e-08,1.99280382905302e-06
"ENSAMXG00000015249",50.5930577012834,-2.64198075739944,0.475152359561109,-5.56028125344846,2.69340244680717e-08,2.11996424015598e-06
"ENSAMXG00000015792",1039.1148203388,-0.867921752866503,0.156187636992676,-5.55691711314643,2.74581066935368e-08,2.15097177979843e-06
"ENSAMXG00000016337",265.69895457058,1.41029718087124,0.253881156247673,5.55495020471478,2.77690911319936e-08,2.16507220434303e-06
"ENSAMXG00000011095",112.029119209895,2.06771479739702,0.37234767559863,5.55318304075006,2.80514069383193e-08,2.17681551776281e-06
"ENSAMXG00000014337",30.4423668666322,-4.31034861083396,0.776575993222628,-5.55045307664858,2.84930183455045e-08,2.20075280482637e-06
"ENSAMXG00000013258",241.535794803232,1.25734050946979,0.226651462439776,5.54746259271936,2.89845145823583e-08,2.22830251875256e-06
"ENSAMXG00000025979",91.8395736040272,-1.49431011570367,0.269576699246991,-5.5431723879613,2.97040161656029e-08,2.27304482963542e-06
"ENSAMXG00000011042",10.7305552117538,-6.65474632604616,1.20337093977329,-5.5300872790728,3.20071498198587e-08,2.43800082660112e-06
"ENSAMXG00000014958",72.3551504154901,-2.18314533023161,0.394968530304904,-5.52739057095584,3.25028831821223e-08,2.46440438585917e-06
"ENSAMXG00000025157",43.5226078322299,-2.39529225389396,0.433508065085926,-5.52536953013594,3.28792837500184e-08,2.48156018768974e-06
"ENSAMXG00000014751",154.84956547451,1.55362948398157,0.281247281828974,5.52406933101074,3.31236655109332e-08,2.4886412146828e-06
"ENSAMXG00000020357",667.243789192449,-1.26002268775371,0.228145748034675,-5.52288481642971,3.33478366495601e-08,2.49205075264125e-06
"ENSAMXG00000000403",10.5532326209923,-6.63648502506392,1.20177421314526,-5.52223949596573,3.3470583041101e-08,2.49205075264125e-06
"ENSAMXG00000008065",987.845241491014,0.997116204090277,0.180763978758855,5.51612224369359,3.46561242948739e-08,2.56874923080704e-06
"ENSAMXG00000024704",62.325910167942,-1.659685455679,0.301148158454953,-5.51119244492162,3.56410771434306e-08,2.6299614468918e-06
"ENSAMXG00000000304",162.863960813238,-1.30146425556022,0.236257860245207,-5.50866013181302,3.61575236088617e-08,2.65621203435945e-06
"ENSAMXG00000008662",124.004599763206,-1.8494339441295,0.335831770315598,-5.5070249678626,3.64948517099563e-08,2.66913010581358e-06
"ENSAMXG00000019134",20.9111868363758,-7.62224538280781,1.38995612618632,-5.48380286198047,4.16278647063415e-08,3.03113205167894e-06
"ENSAMXG00000006153",179.236106699759,1.8950640699889,0.345760872372072,5.48085171404133,4.23283147222873e-08,3.06107787850386e-06
"ENSAMXG00000010346",11.1875077760544,-6.72124052337694,1.2263890112547,-5.48051267721369,4.24095126249249e-08,3.06107787850386e-06
"ENSAMXG00000010610",1295.77825613635,2.16887747298387,0.396181199595491,5.47445834178485,4.38851859282274e-08,3.15268318484636e-06
"ENSAMXG00000008655",582.405395910245,1.25443670622068,0.229173025847168,5.47375373512432,4.40601255792552e-08,3.15268318484636e-06
"ENSAMXG00000000655",7.95525700929002,-6.22611357839091,1.13815196103544,-5.47037108535725,4.49094269797413e-08,3.19960309719027e-06
"ENSAMXG00000007760",61.3697802423857,-3.11875567900801,0.570650667104645,-5.4652624780619,4.62222335571279e-08,3.27900128096896e-06
"ENSAMXG00000025774",84.9385255071725,-1.73054564153268,0.316926810799152,-5.46039521607212,4.75075818522639e-08,3.35578128391483e-06
"ENSAMXG00000014059",36.8173894261416,-2.98430054518629,0.547218271417302,-5.45358351697014,4.93647446757379e-08,3.47212708402243e-06
"ENSAMXG00000010551",265.660555471232,1.14435238674479,0.210007675524966,5.4490979145605,5.06259379095448e-08,3.54574630384265e-06
"ENSAMXG00000008145",176.054171777258,-1.62677879292168,0.298747582242135,-5.44532873107296,5.17097971926577e-08,3.60637653079088e-06
"ENSAMXG00000007847",121.327950016406,-1.45996409715723,0.268383789200367,-5.43983711351233,5.33293071162105e-08,3.70369797194892e-06
"ENSAMXG00000012955",329.634457429021,-1.14530886040706,0.210752513632566,-5.43437817498032,5.49878497161873e-08,3.80290446844711e-06
"ENSAMXG00000026056",805.80594994849,-0.853716555194939,0.157254024693174,-5.42890114806705,5.67020772201846e-08,3.90511930988513e-06
"ENSAMXG00000001337",1021.9392240106,1.00319360524213,0.185105089573666,5.41958952913011,5.97360293654717e-08,4.096999292041e-06
"ENSAMXG00000007651",32.8715511099051,-2.61864303402038,0.484619446232049,-5.40350383043957,6.53515594659864e-08,4.44785886835244e-06
"ENSAMXG00000016141",46.378440291238,-1.9219876984615,0.35569977648778,-5.40339866794247,6.53899028985203e-08,4.44785886835244e-06
"ENSAMXG00000024624",11.0972327808368,-6.71039947662838,1.24419818368008,-5.39335257408945,6.91550681826942e-08,4.68468902455636e-06
"ENSAMXG00000001921",2234.50150042304,1.04256386548082,0.193650116501524,5.38375026215187,7.2949700871266e-08,4.91307418657921e-06
"ENSAMXG00000021571",179.875585224222,1.82116535728953,0.338297280228276,5.38332840293795,7.3120954074565e-08,4.91307418657921e-06
"ENSAMXG00000025846",175.878867142317,-1.19127083132393,0.221440978836468,-5.3796313472931,7.4638522049503e-08,4.99473737229245e-06
"ENSAMXG00000018855",289.097798726711,-1.05923304135005,0.197134182469145,-5.37315765375109,7.73696258184497e-08,5.15662316594014e-06
"ENSAMXG00000020437",31.7920269286832,-3.69204432398021,0.687623600562605,-5.36928098593392,7.90511726928386e-08,5.24753748369449e-06
"ENSAMXG00000011783",84.8237309500144,1.15787998690742,0.215885364319082,5.36340196362757,8.1668985855613e-08,5.39962666882971e-06
"ENSAMXG00000025426",134.719167095772,-1.71989330326297,0.321061989147082,-5.35688858040143,8.4667295187677e-08,5.57556064604427e-06
"ENSAMXG00000004910",9.31922145387312,-6.45356328517677,1.20630973086684,-5.3498393654997,8.80323350410439e-08,5.77415264243419e-06
"ENSAMXG00000013120",8.26599734184054,-6.28526988287055,1.1754893629263,-5.34693896950611,8.94541622551558e-08,5.84422074274889e-06
"ENSAMXG00000007090",206.247681967366,1.49322442643877,0.279437193072785,5.34368531983439,9.10756235029195e-08,5.92672827118014e-06
"ENSAMXG00000004614",23.8212578463188,-4.18833267634604,0.78417175264607,-5.34109098193494,9.23888704957152e-08,5.98861035460265e-06
"ENSAMXG00000001223",324.269574170427,-0.880748539511631,0.164990429430675,-5.33817956926829,9.38844517041968e-08,6.06178164929168e-06
"ENSAMXG00000001657",54.3506487741396,-1.91385813583265,0.358640593781608,-5.33642362023884,9.47977781112958e-08,6.09693569806073e-06
"ENSAMXG00000008031",57.6592232383704,-2.05961697526143,0.386376499716301,-5.33059587416344,9.78910371815332e-08,6.27147656423861e-06
"ENSAMXG00000015296",593.541777096106,1.67510071235608,0.314533476911678,5.32566748952595,1.00582983819092e-07,6.41905845384471e-06
"ENSAMXG00000000156",160.739325564081,-1.36443124023318,0.256416618568797,-5.32114980631453,1.03113445923591e-07,6.55523902950399e-06
"ENSAMXG00000010002",244.095526343229,1.00119446423083,0.188222566713066,5.31920524576149,1.042215107207e-07,6.59427737827829e-06
"ENSAMXG00000003155",54.5149578955445,-3.04032127767418,0.571631288882742,-5.31867540633842,1.04525420358698e-07,6.59427737827829e-06
"ENSAMXG00000019535",258.681404514166,1.35808505848721,0.255554924200015,5.31425901002902,1.07092204026788e-07,6.73052106600299e-06
"ENSAMXG00000005871",326.45458035619,-7.48774307610943,1.40965245070299,-5.3117653733552,1.0856832715355e-07,6.79744651333725e-06
"ENSAMXG00000025881",109.414049143638,-1.50227816672127,0.282978817484192,-5.30880077907313,1.1034886624395e-07,6.88285437791041e-06
"ENSAMXG00000009878",216.189276180621,-1.27306255479859,0.239953616113866,-5.30545267629756,1.12393724943524e-07,6.98404466011843e-06
"ENSAMXG00000009595",728.552003366136,-1.3336875605453,0.251722745124583,-5.2982401724772,1.16924107440472e-07,7.23834671117437e-06
"ENSAMXG00000015064",41.6174753004898,-3.14251642184304,0.593238226988276,-5.29722509251775,1.17575724795447e-07,7.2515266982983e-06
"ENSAMXG00000013538",47.0078341053534,-2.83510259558952,0.535459283791474,-5.29471181359441,1.19204248074788e-07,7.32463574880363e-06
"ENSAMXG00000029013",74.2393676638329,2.12944287838548,0.402301823427084,5.29314746884671,1.20228890279074e-07,7.36023454601042e-06
"ENSAMXG00000001041",68.4715243420666,1.59838957497445,0.302547977198179,5.28309456826232,1.27019780222134e-07,7.74726917819797e-06
"ENSAMXG00000008179",816.525703588536,-1.13117357426779,0.214331597699745,-5.27767994270465,1.30829710882066e-07,7.95030989400612e-06
"ENSAMXG00000017528",145.628360456816,1.60368884288429,0.303967911935523,5.27584912720808,1.3214277374287e-07,8.00068830474689e-06
"ENSAMXG00000004355",90.3303953499033,1.40409564457835,0.266175162108641,5.27508139172377,1.32697180294146e-07,8.00493318643042e-06
"ENSAMXG00000020415",116.157797487405,1.50866961141506,0.286076940517475,5.27364983939662,1.33736965928428e-07,8.03832112665812e-06
"ENSAMXG00000016480",158.997656411846,-1.26745386746844,0.240481756923806,-5.27047824201492,1.36068755846527e-07,8.14884226589581e-06
"ENSAMXG00000024629",1321.60173488668,1.10889698800936,0.210517111897134,5.26749097978888,1.38300954550421e-07,8.2526226634076e-06
"ENSAMXG00000017974",193.471666567725,-1.39320078006044,0.264571115699434,-5.26588390564595,1.39516434472231e-07,8.29520555896223e-06
"ENSAMXG00000016767",303.831530187551,1.4366037941508,0.273425919714448,5.25408781892776,1.48759892112912e-07,8.78731842831296e-06
"ENSAMXG00000015029",9.12008161678857,-6.42359570566489,1.22261790073565,-5.25396830996814,1.48856504321352e-07,8.78731842831296e-06
"ENSAMXG00000020973",265.804954006903,-0.833204108211977,0.158622984877202,-5.25273250189435,1.4985910842713e-07,8.79152291610764e-06
"ENSAMXG00000008910",54.2550597194577,-1.67698577556641,0.319269576981009,-5.25256991732152,1.49991497509974e-07,8.79152291610764e-06
"ENSAMXG00000005978",13.6084260393021,-5.27544851615158,1.00490012530046,-5.24972420973103,1.52327093687984e-07,8.89687113628514e-06
"ENSAMXG00000017417",24.6160002113595,-4.33877328351927,0.827068992388739,-5.24596294075545,1.55468153140968e-07,9.04835599741922e-06
"ENSAMXG00000007337",9.66265484632371,-6.5098645546688,1.24730180227509,-5.21915749884651,1.79738869237413e-07,1.04242237530709e-05
"ENSAMXG00000005022",446.396381355142,1.52451893528901,0.292294160633566,5.21570096366113,1.83123399285628e-07,1.05833799538187e-05
"ENSAMXG00000012812",241.122778559921,1.13797350010269,0.218213541192648,5.21495363616336,1.83863217055407e-07,1.05891118979401e-05
"ENSAMXG00000024949",7.56973861710744,-6.15152647596221,1.17989284136511,-5.21363149287782,1.85179157740266e-07,1.06278690912808e-05
"ENSAMXG00000017565",102.266900095581,1.92756992151868,0.369828039130438,5.21207079390437,1.86744253672956e-07,1.06806081970944e-05
"ENSAMXG00000001812",95.2595045691185,-1.27713580656433,0.245311149656707,-5.20618735981458,1.92760025448571e-07,1.0967218958047e-05
"ENSAMXG00000013780",49.9975613287083,-2.0085184061736,0.385817491045431,-5.20587700866337,1.93082504494627e-07,1.0967218958047e-05
"ENSAMXG00000020630",58.7574240119133,-1.56303973874823,0.3005157012185,-5.20119159302019,1.98014842309944e-07,1.11910336499097e-05
"ENSAMXG00000020109",207.160367953862,1.82992214588472,0.351850451744358,5.20085205749365,1.9837696529878e-07,1.11910336499097e-05
"ENSAMXG00000000219",1272.62794079224,-0.797360730633219,0.153410343528954,-5.19756824925387,2.01912418834337e-07,1.13517359554855e-05
"ENSAMXG00000016221",393.21138740659,-0.997686284767603,0.19201455333518,-5.19588889195312,2.0374392652835e-07,1.14158758019902e-05
"ENSAMXG00000013326",8.87480238484249,-6.386102153093,1.232560984722,-5.18116525855585,2.20504019443438e-07,1.23132126262858e-05
"ENSAMXG00000017073",31.3108769278959,2.97386079710778,0.574107956513989,5.17996791956203,2.21924062576067e-07,1.23504810664278e-05
"ENSAMXG00000006465",208.882654728372,1.80142992777254,0.347810346287323,5.17934543063993,2.22665821150432e-07,1.23504810664278e-05
"ENSAMXG00000020234",387.968402443654,1.57118671949165,0.304066490983279,5.16724718468914,2.37566986995886e-07,1.31329255118896e-05
"ENSAMXG00000013809",771.145613391579,0.70288421731723,0.13626608380839,5.15817434296846,2.49369370475458e-07,1.37394210819628e-05
"ENSAMXG00000008808",3793.54322544992,0.666772999993328,0.129281295240556,5.15753650791206,2.50220073471727e-07,1.3740490346891e-05
"ENSAMXG00000012295",647.361471449784,1.00151201095487,0.194348651586011,5.15317190411089,2.56116983150911e-07,1.39795291323817e-05
"ENSAMXG00000018363",8.20993161032091,-6.27196924910119,1.21713399315041,-5.15306390619073,2.56264585099622e-07,1.39795291323817e-05
"ENSAMXG00000018935",119.446640778085,1.83709405660564,0.356910327867362,5.14721461713585,2.64382785541844e-07,1.43749442836222e-05
"ENSAMXG00000006594",61.1640840626232,1.89943819470586,0.369675643245136,5.13812102423616,2.77499152209015e-07,1.50386343831568e-05
"ENSAMXG00000001269",7.85168586853526,-6.20424607263814,1.20811597469115,-5.13547225813665,2.81436394959961e-07,1.52021639617425e-05
"ENSAMXG00000008322",286.915518092942,-0.853564552376443,0.166260419765864,-5.13390110273072,2.83797263170435e-07,1.52797555796225e-05
"ENSAMXG00000001831",40.7745186985136,-3.43205444813087,0.668938760317889,-5.130595880705,2.88826393634144e-07,1.54714755147634e-05
"ENSAMXG00000015715",454.633006939515,1.36638359074482,0.266334293446036,5.1303329100639,2.89230197474856e-07,1.54714755147634e-05
"ENSAMXG00000006150",14.8698863835313,-7.13246773870845,1.39079762788362,-5.12832895002989,2.92325330188787e-07,1.55865980086789e-05
"ENSAMXG00000016969",344.125635286111,1.3818173279368,0.269944920184258,5.11888620461391,3.07345327694683e-07,1.6334761805355e-05
"ENSAMXG00000007301",273.829176128536,-1.81861197188471,0.355347177038082,-5.11784555893577,3.09045495673617e-07,1.63724775576577e-05
"ENSAMXG00000000807",170.323623147049,-0.988676418427101,0.193287862922894,-5.11504656048425,3.13663575240849e-07,1.65640422848435e-05
"ENSAMXG00000005818",718.11624190681,1.05264460866889,0.205874556514363,5.11303886449638,3.17017042412388e-07,1.6633048953049e-05
"ENSAMXG00000013695",8.14625959758876,-6.26216408325762,1.22483551811305,-5.11265716143254,3.17658507617476e-07,1.6633048953049e-05
"ENSAMXG00000021373",611.981506247458,1.11756509149345,0.218596320368285,5.11246067459234,3.17989198932996e-07,1.6633048953049e-05
"ENSAMXG00000017123",298.237472097938,0.797956697540848,0.156264457102352,5.10645038761561,3.28266745586158e-07,1.71164701507685e-05
"ENSAMXG00000020572",883.047171849033,4.1595441316564,0.814999291979568,5.10373956467276,3.33006483202883e-07,1.73090067951586e-05
"ENSAMXG00000016467",1049.27331453178,-0.867207110614773,0.170030798127618,-5.10029430058832,3.39125758984841e-07,1.75718171481519e-05
"ENSAMXG00000004474",218.121226396232,2.12889507995489,0.417461400903434,5.09962136702391,3.40333589821842e-07,1.75792934567663e-05
"ENSAMXG00000010395",1179.46715440074,1.1112179932249,0.218209243679547,5.09244234793643,3.53480216970099e-07,1.82014782127688e-05
"ENSAMXG00000005509",292.761798020274,1.04277665575297,0.204986606240974,5.08704775826732,3.63680276842108e-07,1.8668544397277e-05
"ENSAMXG00000012786",7.57745925644345,-6.15651965404604,1.211582221268,-5.08138824256006,3.74686428467934e-07,1.91739689663978e-05
"ENSAMXG00000009180",1462.7214096273,-0.599932519305748,0.118248675012612,-5.07348195860767,3.90601523405985e-07,1.99267054949923e-05
"ENSAMXG00000019360",374.222187884496,-0.868983508038099,0.171416628547582,-5.06942363410727,3.99022195448203e-07,2.02936549801949e-05
"ENSAMXG00000002756",448.402520853157,-1.09012592227381,0.215079236669837,-5.06848517389541,4.00994210555921e-07,2.03232364236895e-05
"ENSAMXG00000016552",1909.0227035636,-1.23931337834974,0.244578769084269,-5.06713392576907,4.0385015607916e-07,2.03232364236895e-05
"ENSAMXG00000010957",76.9623172007643,1.26702257346156,0.250054605172956,5.06698355979164,4.0416917462841e-07,2.03232364236895e-05
"ENSAMXG00000017682",212.592618820909,1.34159286723874,0.264780190036972,5.06681737425827,4.04522039046152e-07,2.03232364236895e-05
"ENSAMXG00000007227",5862.30468249093,-1.0281424559652,0.202953351763562,-5.06590527838622,4.06464005982979e-07,2.03589198633111e-05
"ENSAMXG00000015545",55.9077466174709,-1.94093512375068,0.38344948357328,-5.06177529739652,4.15370407519414e-07,2.06894449521768e-05
"ENSAMXG00000019343",425.881022844425,-1.43473324841876,0.283449707172227,-5.06168541407949,4.15566321260977e-07,2.06894449521768e-05
"ENSAMXG00000009731",378.885799657284,0.914845244771015,0.180920839385788,5.05660513115483,4.26785639815601e-07,2.10954767236925e-05
"ENSAMXG00000008858",25.6797889827663,-2.47950555497727,0.490377485600471,-5.05632013660067,4.27423604020401e-07,2.10954767236925e-05
"ENSAMXG00000020014",92.0315304036485,1.67327977084312,0.330932079342272,5.05626343075825,4.2755065051951e-07,2.10954767236925e-05
"ENSAMXG00000006715",771.202484627481,-0.76425954350968,0.151467748242918,-5.04569159029148,4.51883818386174e-07,2.22297251015032e-05
"ENSAMXG00000009319",6.9530587404877,-6.03640729024697,1.19898917481112,-5.03458030903231,4.78896878614886e-07,2.34886839959212e-05
"ENSAMXG00000002159",364.916714009253,0.877779914612774,0.174376386081058,5.0338232964912,4.8079288625287e-07,2.35119101090938e-05
"ENSAMXG00000005743",326.216493779668,-1.0156419375795,0.201832033620507,-5.03211467159448,4.85098943358918e-07,2.36525086571668e-05
