gene_id,CHOY-16-01,CHOY-16-04,CHOY-16-05,CHOY-16-08,CHOY-16-11,CHOY-16-12,CHOY-16-R-01,CHOY-16-R-03,CHOY-16-R-04,CHOY-16-R-05,CHOY-16-R-2
ENSAMXG00000009442,711,186,218,713,156,115,927,671,468,446,704
ENSAMXG00000009443,0,0,0,0,0,7,3,0,0,0,0
ENSAMXG00000009444,197,58,51,236,50,37,183,134,114,147,158
ENSAMXG00000009445,1901,1755,2215,2393,2018,1993,1706,3408,2498,2895,2634
ENSAMXG00000009446,151,42,85,100,43,62,96,89,98,101,113
ENSAMXG00000009447,51,53,21,109,33,25,142,81,60,108,81
ENSAMXG00000009448,26,24,66,56,19,63,10,14,17,0,10
ENSAMXG00000009449,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009450,14,62,37,188,40,48,65,106,54,39,92
ENSAMXG00000009451,596,2133,307,779,392,2085,3810,706,906,2068,1470
ENSAMXG00000009452,72,69,61,197,87,47,92,109,87,96,63
ENSAMXG00000009453,295,241,231,426,205,223,357,354,185,255,219
ENSAMXG00000009454,46,58,35,39,33,36,15,17,23,26,22
ENSAMXG00000009455,40,64,25,87,62,42,33,81,35,18,37
ENSAMXG00000009456,360,279,166,393,314,182,359,495,285,297,270
ENSAMXG00000009457,62,26,26,17,21,29,26,12,17,27,40
ENSAMXG00000009458,0,10,0,27,10,13,0,11,0,5,0
ENSAMXG00000009459,171,32,35,111,66,57,137,79,71,56,94
ENSAMXG00000009460,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009461,22,25,21,152,29,40,30,30,31,70,33
ENSAMXG00000009462,1341,318,593,1180,734,1082,393,188,757,1558,1369
ENSAMXG00000009463,1779,1155,882,914,888,1298,1745,893,858,1375,1109
ENSAMXG00000009464,214,83,90,232,55,83,601,414,281,703,401
ENSAMXG00000009465,126,72,84,88,49,83,50,74,52,62,83
ENSAMXG00000009466,85,69,143,231,123,147,92,128,90,102,39
ENSAMXG00000009467,347,342,167,375,172,220,231,64,34,52,248
ENSAMXG00000009468,42,6,24,9,49,58,30,7,32,14,29
ENSAMXG00000009469,88236,92396,77107,90033,59133,121833,68914,60351,29735,25248,57380
ENSAMXG00000009470,7,0,4,45,11,0,27,14,17,10,30
ENSAMXG00000009471,0,0,0,17,0,0,0,7,9,0,0
ENSAMXG00000009472,0,14,9,4,0,0,0,11,0,0,0
ENSAMXG00000009473,159,95,126,86,126,149,94,74,58,58,108
ENSAMXG00000009474,51,59,52,82,66,69,24,56,29,47,52
ENSAMXG00000009475,245,116,151,202,97,116,150,94,54,81,77
ENSAMXG00000009476,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009477,0,6,0,29,0,0,0,0,0,0,0
ENSAMXG00000009478,101,50,45,58,64,115,70,68,43,103,77
ENSAMXG00000009479,2077,2176,1398,1321,890,2257,2849,884,502,510,1912
ENSAMXG00000009480,59,51,32,67,56,82,38,64,46,57,69
ENSAMXG00000009481,2402,2231,2118,3529,2518,3093,2461,1580,991,738,1588
ENSAMXG00000009482,718,265,365,329,232,398,323,220,61,198,199
ENSAMXG00000009483,21,40,14,28,0,39,17,15,0,0,12
ENSAMXG00000009484,31,36,10,20,29,13,8,7,0,4,0
ENSAMXG00000009485,102,34,63,64,50,20,70,46,58,34,46
ENSAMXG00000009486,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009487,0,5,16,0,11,3,24,2,0,7,8
ENSAMXG00000009488,7,35,45,33,22,66,7,53,12,34,7
ENSAMXG00000009489,805,185,151,389,160,218,339,209,145,225,203
ENSAMXG00000009490,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009491,201,187,192,108,103,177,227,104,77,99,154
ENSAMXG00000009492,519,256,251,422,311,450,626,341,199,368,383
ENSAMXG00000009493,135,147,117,106,171,124,258,230,185,427,231
ENSAMXG00000009494,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009495,24,65,30,92,60,37,47,72,45,63,52
ENSAMXG00000009496,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009497,0,10,0,50,0,0,0,0,0,4,0
ENSAMXG00000009498,352,242,249,351,280,401,292,304,274,296,266
ENSAMXG00000009499,7,6,0,15,5,4,7,9,6,11,11
ENSAMXG00000009500,8496,4043,4956,4577,5007,5908,5424,6411,4121,5490,5208
ENSAMXG00000009501,0,0,0,0,0,0,0,183,0,0,0
ENSAMXG00000009502,32,17,11,46,11,25,7,0,0,5,0
ENSAMXG00000009503,198,150,83,199,84,157,248,139,78,194,156
ENSAMXG00000009504,18,34,18,14,15,21,10,10,7,11,12
ENSAMXG00000009505,189,163,162,261,166,230,115,148,56,174,86
ENSAMXG00000009506,110,67,65,176,54,71,63,95,57,57,44
ENSAMXG00000009507,348,707,333,548,526,620,413,450,355,402,387
ENSAMXG00000009508,62,30,19,75,23,29,12,16,10,18,10
ENSAMXG00000009509,239,108,74,108,76,124,98,96,62,225,150
ENSAMXG00000009510,0,0,0,0,0,0,194,0,0,0,49
ENSAMXG00000009511,44,35,30,119,10,31,87,32,20,38,61
ENSAMXG00000009512,1283,2722,1348,3762,2775,1999,752,2767,877,4429,1049
ENSAMXG00000009513,16,19,7,13,10,27,22,0,11,0,4
ENSAMXG00000009514,66,17,37,50,25,29,27,19,14,16,19
ENSAMXG00000009515,0,3,0,0,9,0,0,0,0,0,0
ENSAMXG00000009516,0,0,0,19,6,0,0,2,0,3,0
ENSAMXG00000009517,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009518,192,53,49,258,62,74,223,157,125,155,153
ENSAMXG00000009519,354,118,94,239,88,126,150,55,81,57,69
ENSAMXG00000009520,726,313,302,519,304,390,488,445,301,427,395
ENSAMXG00000009521,26,37,20,17,9,15,25,27,14,25,27
ENSAMXG00000009522,1284,560,670,802,410,639,724,340,289,378,437
ENSAMXG00000009523,26,0,0,13,0,0,8,0,0,7,20
ENSAMXG00000009524,0,0,0,0,0,0,3,4,0,0,0
ENSAMXG00000009525,8,11,0,6,0,26,0,0,0,0,7
ENSAMXG00000009526,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009527,0,0,9,13,0,0,0,0,0,0,0
ENSAMXG00000009528,623,365,335,812,350,451,531,314,282,399,267
ENSAMXG00000009529,76,28,37,20,43,55,32,11,17,17,5
ENSAMXG00000009530,0,0,0,14,0,6,0,11,0,13,0
ENSAMXG00000009531,280,184,232,331,221,319,243,293,245,337,316
ENSAMXG00000009532,22,83,52,45,16,31,75,10,0,0,36
ENSAMXG00000009533,200,88,154,144,61,134,108,67,48,111,145
ENSAMXG00000009534,6,7,17,0,0,0,7,0,0,0,0
ENSAMXG00000009535,260,195,135,201,118,153,339,269,195,266,183
ENSAMXG00000009536,731,415,286,486,301,623,821,434,366,621,609
ENSAMXG00000009537,1961,1432,820,1656,1322,1332,1039,536,435,721,1132
ENSAMXG00000009538,3,0,0,17,7,0,7,0,0,0,0
ENSAMXG00000009539,154,55,58,101,57,40,163,90,37,94,79
ENSAMXG00000009540,75,21,26,97,44,32,105,118,67,80,90
ENSAMXG00000009541,190,68,39,149,66,101,111,114,81,79,77
ENSAMXG00000009542,768,616,564,337,411,691,336,546,229,379,372
ENSAMXG00000009543,17,21,11,32,0,18,0,0,4,0,0
ENSAMXG00000009544,34,41,39,78,64,36,93,103,51,83,79
ENSAMXG00000009545,77,37,37,50,23,45,43,48,11,28,42
ENSAMXG00000009546,69,45,49,29,44,32,22,25,32,31,32
ENSAMXG00000009547,64,30,0,50,12,14,58,105,38,97,53
ENSAMXG00000009548,13,7,5,7,6,6,13,0,6,6,8
ENSAMXG00000009549,180,153,159,267,123,187,118,135,116,125,159
ENSAMXG00000009550,14,0,0,0,0,0,0,0,0,0,7
ENSAMXG00000009551,357,163,149,323,155,175,229,169,70,119,121
ENSAMXG00000009552,17,21,20,37,24,14,31,37,47,59,53
ENSAMXG00000009553,460,397,288,389,230,370,459,407,308,331,448
ENSAMXG00000009554,480,348,237,261,568,463,636,79,50,69,63
ENSAMXG00000009555,22,39,20,35,7,18,10,0,7,4,9
ENSAMXG00000009556,25,15,15,58,23,23,3,7,0,9,5
ENSAMXG00000009557,74,28,15,39,25,42,59,17,31,18,31
ENSAMXG00000009558,102,148,120,137,174,210,165,123,152,107,184
ENSAMXG00000009559,41,20,32,66,10,28,0,7,0,11,0
ENSAMXG00000009560,76,56,59,39,34,95,53,144,98,146,79
ENSAMXG00000009561,143,52,41,71,44,102,81,45,0,53,34
ENSAMXG00000009562,410,195,483,299,304,598,307,440,399,218,288
ENSAMXG00000009563,189,126,80,110,141,128,159,143,105,132,130
ENSAMXG00000009564,326,330,255,413,199,216,271,336,174,311,242
ENSAMXG00000009565,128,38,47,62,17,30,65,77,52,82,57
ENSAMXG00000009566,235,131,139,107,114,165,184,103,109,177,120
ENSAMXG00000009567,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009568,7,0,0,25,6,12,0,0,0,7,0
ENSAMXG00000009569,591,259,333,471,257,414,257,346,213,267,241
ENSAMXG00000009570,0,0,4,0,0,0,0,0,0,0,0
ENSAMXG00000009571,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009572,0,10,0,0,0,0,0,0,0,0,0
ENSAMXG00000009573,63,91,57,180,73,71,89,64,44,76,76
ENSAMXG00000009574,94,36,43,60,45,90,153,61,55,102,133
ENSAMXG00000009575,16,24,21,46,24,0,39,14,17,37,9
ENSAMXG00000009576,0,0,0,6,0,10,3,0,0,0,0
ENSAMXG00000009577,969,822,718,933,567,734,725,824,353,648,564
ENSAMXG00000009578,0,11,6,17,0,6,0,14,27,29,9
ENSAMXG00000009579,0,10,0,35,0,0,0,0,0,0,0
ENSAMXG00000009580,0,0,0,7,0,0,0,9,0,0,5
ENSAMXG00000009581,417,184,182,534,166,170,463,366,211,288,354
ENSAMXG00000009582,33,14,15,24,11,7,0,15,0,0,14
ENSAMXG00000009583,153,65,56,159,68,129,94,78,46,126,44
ENSAMXG00000009584,14,5,0,6,10,8,0,3,8,8,0
ENSAMXG00000009585,121,83,94,47,125,126,96,145,68,134,103
ENSAMXG00000009586,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009587,1190,453,663,750,424,588,729,446,346,457,435
ENSAMXG00000009588,747,333,299,557,295,273,566,398,244,325,323
ENSAMXG00000009589,0,0,0,7,0,0,0,0,0,0,0
ENSAMXG00000009590,111,77,35,47,24,33,25,20,5,34,26
ENSAMXG00000009591,591,470,276,246,387,763,1066,427,484,1325,858
ENSAMXG00000009592,171,174,90,100,77,141,117,94,67,144,61
ENSAMXG00000009593,0,4,0,0,0,0,0,0,0,0,0
ENSAMXG00000009594,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009595,1384,1078,1200,726,856,1228,694,370,228,399,274
ENSAMXG00000009596,1572,941,672,729,537,1162,1472,710,588,744,1173
ENSAMXG00000009597,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009598,59400,37717,17849,27366,29316,53372,40285,17629,9954,29750,37541
ENSAMXG00000009599,1749,822,846,618,876,1531,1413,711,638,979,1189
ENSAMXG00000009600,170,88,68,116,118,102,93,102,45,153,105
ENSAMXG00000009601,144,153,152,299,99,164,127,118,129,100,88
ENSAMXG00000009602,37,0,7,50,46,22,47,72,29,11,39
ENSAMXG00000009603,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009604,2420,2082,2726,2627,2658,2663,1868,2499,1890,2008,1957
ENSAMXG00000009605,46,45,46,46,39,60,36,35,17,40,35
ENSAMXG00000009606,80246,53905,80728,59635,81879,84677,54217,86479,90631,70440,71544
ENSAMXG00000009607,6201,4508,357,1616,536,4301,12187,1871,1999,11950,9571
ENSAMXG00000009608,67,18,21,132,30,7,54,101,73,28,73
ENSAMXG00000009609,10128,5980,3688,4180,6732,8638,8847,1443,1233,2605,7464
ENSAMXG00000009610,76,35,33,27,27,59,39,17,30,24,30
ENSAMXG00000009611,86,43,18,54,29,61,0,16,0,5,13
ENSAMXG00000009612,27,60,25,91,15,52,23,24,11,26,30
ENSAMXG00000009613,0,11,3,25,0,0,4,0,0,0,0
ENSAMXG00000009614,886,850,489,772,651,834,1177,1233,1068,2165,1088
ENSAMXG00000009615,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009616,339,124,124,267,135,192,198,230,166,235,213
ENSAMXG00000009617,0,11,7,0,0,9,0,0,0,0,0
ENSAMXG00000009618,116,75,131,152,87,98,91,143,72,101,95
ENSAMXG00000009619,47,37,22,47,36,59,14,19,23,22,15
ENSAMXG00000009620,42,63,43,148,36,87,49,54,6,28,45
ENSAMXG00000009621,435,257,265,307,136,221,280,236,138,216,188
ENSAMXG00000009622,2994,1600,1943,1434,1460,2518,2064,1497,1195,1289,1630
ENSAMXG00000009623,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009624,1868,979,1382,1043,1251,1624,1679,889,857,1517,1158
ENSAMXG00000009625,314,147,134,303,218,134,401,506,251,295,218
ENSAMXG00000009626,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009627,0,0,7,15,0,0,0,0,0,0,0
ENSAMXG00000009628,257,177,184,254,154,299,167,149,182,115,186
ENSAMXG00000009629,219,171,194,228,219,160,127,261,168,272,195
ENSAMXG00000009630,339,233,232,258,302,359,196,320,190,339,248
ENSAMXG00000009631,288,66,432,200,32,43,106,96,5,77,83
ENSAMXG00000009632,27,37,15,32,17,46,27,23,17,39,26
ENSAMXG00000009633,1552,851,1064,989,1187,1271,1101,1288,950,1363,1121
ENSAMXG00000009634,2863,68,6,25,56,0,4008,0,0,5,7
ENSAMXG00000009635,9,10,0,9,0,0,0,0,0,0,0
ENSAMXG00000009636,0,0,0,10,0,0,9,0,0,3,0
ENSAMXG00000009637,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009638,68,257,37,49,47,149,72,7,0,57,37
ENSAMXG00000009639,296,137,209,185,257,208,356,363,193,357,165
ENSAMXG00000009640,72,80,46,42,38,53,7,21,18,17,18
ENSAMXG00000009641,17,0,15,57,37,22,14,21,0,29,4
ENSAMXG00000009642,124,70,50,62,42,100,102,53,48,87,93
ENSAMXG00000009643,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009644,0,0,0,6,12,0,14,17,7,25,5
ENSAMXG00000009645,529,351,469,547,295,550,194,306,85,236,161
ENSAMXG00000009646,58049,38952,53853,46458,61021,61352,47004,71715,70646,56740,57072
ENSAMXG00000009647,17,9,0,0,9,10,0,10,0,0,0
ENSAMXG00000009648,119,40,105,95,93,151,229,121,84,214,147
ENSAMXG00000009649,37,77,49,88,101,103,325,325,254,329,356
ENSAMXG00000009650,137,69,56,185,69,83,113,163,119,123,104
ENSAMXG00000009651,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009652,0,0,20,0,0,0,0,0,0,0,0
ENSAMXG00000009653,6,5,3,0,0,0,5,0,0,0,10
ENSAMXG00000009654,86,67,55,98,126,70,124,71,67,85,80
ENSAMXG00000009655,0,0,7,15,31,69,17,29,53,0,30
ENSAMXG00000009656,0,0,0,0,0,0,0,0,11,0,14
ENSAMXG00000009657,16,24,9,24,5,0,5,0,0,0,4
ENSAMXG00000009658,141,69,60,214,117,150,241,154,183,312,166
ENSAMXG00000009659,17,0,0,0,4,0,42,0,0,0,0
ENSAMXG00000009660,20,32,42,38,37,27,13,31,0,12,0
ENSAMXG00000009661,93,47,83,156,81,77,101,139,32,115,49
ENSAMXG00000009662,187,90,41,201,66,24,53,60,81,136,123
ENSAMXG00000009663,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009664,255,22,65,61,36,10,109,32,16,38,33
ENSAMXG00000009665,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009666,74,33,31,57,31,34,0,43,0,5,11
ENSAMXG00000009667,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009668,209,37,65,88,22,99,129,63,54,69,58
ENSAMXG00000009669,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009670,119,96,64,159,82,135,66,87,51,99,77
ENSAMXG00000009671,4604,3091,2951,3328,3456,5454,2672,1912,1639,2452,2165
ENSAMXG00000009672,0,0,14,16,14,14,10,21,0,8,0
ENSAMXG00000009673,36,64,43,129,87,127,122,85,93,132,119
ENSAMXG00000009674,9136,6587,6062,7382,6728,9655,9262,6367,5041,7453,7857
ENSAMXG00000009675,1559,944,712,902,803,1151,1788,765,486,1000,1247
ENSAMXG00000009676,41,11,0,40,9,14,19,0,7,21,14
ENSAMXG00000009677,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009678,2154,1310,1308,865,1326,1593,2058,1008,736,776,1247
ENSAMXG00000009679,182,74,92,104,108,125,102,76,46,79,83
ENSAMXG00000009680,0,17,11,41,0,7,0,0,0,16,7
ENSAMXG00000009681,104,80,56,80,49,138,58,153,57,79,117
ENSAMXG00000009682,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009683,295,219,215,567,454,236,171,412,312,413,265
ENSAMXG00000009684,33,60,21,103,46,97,114,29,55,96,85
ENSAMXG00000009685,11383,8768,8994,9850,11837,11523,10365,11918,9271,13813,11461
ENSAMXG00000009686,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009687,1111,693,567,596,453,1048,1007,588,523,1044,659
ENSAMXG00000009688,83,57,57,115,140,118,96,99,85,105,63
ENSAMXG00000009689,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009690,0,0,0,29,0,0,4,0,0,0,0
ENSAMXG00000009691,228,259,209,212,228,338,182,285,94,152,97
ENSAMXG00000009692,4,9,22,35,0,4,0,0,0,0,7
ENSAMXG00000009693,433,183,180,146,209,379,494,151,132,315,304
ENSAMXG00000009694,0,0,0,21,0,0,0,0,0,0,0
ENSAMXG00000009695,2217,1414,1748,1512,2573,2333,2093,2509,2174,3026,2646
ENSAMXG00000009696,0,0,0,7,0,0,0,0,0,0,0
ENSAMXG00000009697,455,248,299,419,211,400,341,407,295,379,396
ENSAMXG00000009698,109,102,94,210,130,98,181,87,73,60,92
ENSAMXG00000009699,99,59,35,32,40,48,44,19,30,46,29
ENSAMXG00000009700,29,53,0,13,22,36,24,4,0,7,11
ENSAMXG00000009701,66,34,21,57,0,49,11,0,0,11,7
ENSAMXG00000009702,193,378,189,487,62,104,189,68,48,203,132
ENSAMXG00000009703,615,333,252,552,296,377,510,323,210,351,342
ENSAMXG00000009704,11,32,17,34,29,26,47,27,21,39,18
ENSAMXG00000009705,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009706,155,71,83,55,63,100,66,71,48,79,57
ENSAMXG00000009707,492,273,322,770,232,429,475,350,191,322,350
ENSAMXG00000009708,15,16,11,32,23,0,13,0,13,9,11
ENSAMXG00000009709,29,37,72,26,31,33,28,25,36,30,28
ENSAMXG00000009710,248,239,78,229,181,464,271,154,131,321,381
ENSAMXG00000009711,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009712,2244,1428,899,1784,992,2026,1481,1191,741,814,1192
ENSAMXG00000009713,36666,36439,52462,26369,38427,53352,28256,54629,42985,41971,52133
ENSAMXG00000009714,44,83,21,69,22,81,34,17,12,26,16
ENSAMXG00000009715,50,37,34,20,0,9,47,24,0,69,82
ENSAMXG00000009716,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009717,141,144,146,211,169,201,181,61,87,74,60
ENSAMXG00000009718,334,501,377,523,344,402,471,696,652,669,382
ENSAMXG00000009719,317,167,117,291,135,126,96,251,155,123,140
ENSAMXG00000009720,71,11,0,0,0,6,0,12,13,6,0
ENSAMXG00000009721,0,0,23,37,0,60,27,49,37,76,63
ENSAMXG00000009722,19,0,0,12,0,0,0,4,3,7,0
ENSAMXG00000009723,227,112,100,165,134,125,204,139,120,283,215
ENSAMXG00000009724,199,110,120,377,161,165,279,267,114,195,198
ENSAMXG00000009725,162764,99530,141838,122717,156962,161820,125292,208725,194702,136510,156708
ENSAMXG00000009726,231,146,143,167,91,329,575,225,187,400,413
ENSAMXG00000009727,0,10,0,0,0,2,5,4,0,0,0
ENSAMXG00000009728,424,290,231,168,344,335,700,238,203,601,422
ENSAMXG00000009729,235,138,81,140,127,189,264,198,143,248,162
ENSAMXG00000009730,6,19,31,69,15,16,34,16,0,4,7
ENSAMXG00000009731,503,253,195,415,223,256,663,563,361,479,385
ENSAMXG00000009732,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009733,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009734,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009735,0,24,0,41,26,0,6,0,0,0,14
ENSAMXG00000009736,202,108,73,135,58,94,90,78,56,66,62
ENSAMXG00000009737,1976,779,1167,1413,840,1130,1042,810,584,863,884
ENSAMXG00000009738,188,85,101,188,88,139,276,110,146,269,163
ENSAMXG00000009739,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009740,0,14,0,0,0,0,0,0,0,0,0
ENSAMXG00000009741,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009742,700,695,166,465,290,431,246,44,51,67,183
ENSAMXG00000009743,1559,694,995,686,888,990,1147,841,615,859,619
ENSAMXG00000009744,3,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009745,108,55,81,180,31,81,58,53,57,42,64
ENSAMXG00000009746,83,79,44,32,53,62,89,14,24,103,71
ENSAMXG00000009747,129,65,50,205,63,66,101,112,54,39,97
ENSAMXG00000009748,5,7,21,11,9,12,7,0,0,0,10
ENSAMXG00000009749,55,35,30,33,51,55,78,52,57,66,110
ENSAMXG00000009750,24,10,0,19,7,7,0,0,4,0,0
ENSAMXG00000009751,70,17,0,78,42,67,65,118,56,80,9
ENSAMXG00000009752,46,64,26,42,46,44,30,33,0,20,7
ENSAMXG00000009753,0,0,5,7,6,0,0,0,0,6,0
ENSAMXG00000009754,0,7,0,0,0,0,0,0,0,0,0
ENSAMXG00000009755,21,0,0,19,5,7,15,0,7,0,0
ENSAMXG00000009756,19,9,12,29,28,32,20,30,50,24,47
ENSAMXG00000009757,263,141,95,115,59,135,182,145,117,164,176
ENSAMXG00000009758,0,28,0,3,0,26,0,5,0,0,0
ENSAMXG00000009759,0,0,0,8,0,9,11,0,0,0,0
ENSAMXG00000009760,453,249,234,250,245,279,299,200,150,258,212
ENSAMXG00000009761,967,822,1927,1774,1662,669,452,1486,639,619,766
ENSAMXG00000009762,0,0,0,0,10,7,14,6,5,14,10
ENSAMXG00000009763,271,170,165,168,169,117,265,239,101,124,185
ENSAMXG00000009764,0,0,0,0,0,0,5,0,0,5,0
ENSAMXG00000009765,12,11,32,11,0,0,16,0,0,7,11
ENSAMXG00000009766,1554,1077,1370,1329,1508,2225,1417,1194,1318,1894,1652
ENSAMXG00000009767,7,7,14,23,8,20,0,7,0,0,11
ENSAMXG00000009768,101,26,47,43,53,38,18,61,19,59,18
ENSAMXG00000009769,0,0,0,0,0,0,0,0,0,4,0
ENSAMXG00000009770,91,41,77,90,39,68,21,28,14,56,37
ENSAMXG00000009771,7,18,9,7,4,10,0,0,0,0,0
ENSAMXG00000009772,80,81,100,41,119,55,63,76,39,48,92
ENSAMXG00000009773,1901,2227,1527,2282,2359,3067,1191,1664,1146,1626,1313
ENSAMXG00000009774,0,44,47,0,0,62,0,0,0,0,0
ENSAMXG00000009775,152,109,401,303,372,834,0,210,664,94,80
ENSAMXG00000009776,705,845,456,1024,582,873,514,478,313,450,433
ENSAMXG00000009777,168,75,98,160,90,99,264,72,93,104,76
ENSAMXG00000009778,60,66,22,33,41,22,17,19,0,11,11
ENSAMXG00000009779,0,41,51,39,45,30,47,0,0,44,0
ENSAMXG00000009780,227,226,174,278,208,290,168,92,60,74,77
ENSAMXG00000009781,693,289,201,387,323,390,591,303,229,515,356
ENSAMXG00000009782,23,31,21,168,45,53,18,14,19,34,18
ENSAMXG00000009783,0,0,3,6,0,7,5,0,0,6,0
ENSAMXG00000009784,1188,1801,425,802,233,702,869,294,233,510,656
ENSAMXG00000009785,112,77,18,51,46,76,3,35,16,11,9
ENSAMXG00000009786,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009787,138,54,57,68,32,49,106,109,95,79,75
ENSAMXG00000009788,39,22,58,39,60,37,0,16,7,7,29
ENSAMXG00000009789,0,0,0,6,0,4,0,0,0,0,0
ENSAMXG00000009790,90,42,38,310,32,54,168,152,106,112,121
ENSAMXG00000009791,0,0,13,0,0,0,0,0,0,0,0
ENSAMXG00000009792,0,0,3,0,0,3,0,0,0,0,0
ENSAMXG00000009793,36,46,28,61,59,45,102,111,87,94,89
ENSAMXG00000009794,43,66,46,105,13,14,24,10,6,0,13
ENSAMXG00000009795,5709,3993,4512,3468,5480,4753,5012,3807,3466,4595,4385
ENSAMXG00000009796,746,305,286,536,280,338,518,435,237,268,433
ENSAMXG00000009797,193,76,56,85,61,157,580,112,107,296,345
ENSAMXG00000009798,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009799,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009800,521,216,511,418,1047,293,206,520,304,293,273
ENSAMXG00000009801,269,71,89,190,189,62,82,151,60,78,87
ENSAMXG00000009802,24,16,21,15,14,24,0,7,6,7,5
ENSAMXG00000009803,67,44,35,62,34,67,58,15,20,0,41
ENSAMXG00000009804,697,402,391,702,734,686,967,1168,795,429,484
ENSAMXG00000009805,0,4,8,20,7,0,0,0,0,0,0
ENSAMXG00000009806,826,887,254,315,627,1169,991,641,506,647,654
ENSAMXG00000009807,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009808,317,332,232,419,350,352,506,647,442,868,596
ENSAMXG00000009809,13,20,13,24,9,8,0,19,4,3,7
ENSAMXG00000009810,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009811,19,33,21,68,8,28,11,9,0,0,9
ENSAMXG00000009812,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009813,0,0,0,11,0,2,0,0,0,0,4
ENSAMXG00000009814,1404,831,397,338,576,1106,1124,276,285,809,1042
ENSAMXG00000009815,307,162,173,234,91,295,204,72,42,246,81
ENSAMXG00000009816,9,0,6,12,0,0,0,0,0,0,6
ENSAMXG00000009817,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009818,0,0,0,0,14,0,0,0,0,0,0
ENSAMXG00000009819,87,62,54,312,35,37,223,104,50,82,62
ENSAMXG00000009820,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009821,0,5,6,12,12,24,7,17,0,0,14
ENSAMXG00000009822,11,0,10,4,0,0,0,0,0,0,0
ENSAMXG00000009823,27,55,36,75,11,32,22,14,20,20,14
ENSAMXG00000009824,0,0,0,6,0,0,0,0,0,0,0
ENSAMXG00000009825,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009826,51,31,56,44,32,58,42,54,38,33,17
ENSAMXG00000009827,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009828,50,116,15,76,13,36,34,67,36,22,40
ENSAMXG00000009829,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009830,411,281,189,572,185,203,942,273,256,294,342
ENSAMXG00000009831,25,18,35,47,15,72,0,10,7,22,10
ENSAMXG00000009832,183,107,116,152,212,148,163,233,190,255,168
ENSAMXG00000009833,9,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009834,0,0,7,5,0,0,0,7,0,0,4
ENSAMXG00000009835,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009836,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000009837,2445,2104,1393,1975,2381,2588,4164,2354,2454,4637,4370
ENSAMXG00000009838,5,21,11,48,21,28,28,20,10,8,0
ENSAMXG00000009839,487,406,302,317,241,408,535,266,170,327,437
